Buy Threshold,Sell Threshold,2023-06-08,2023-06-09,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,Sum
0.05,-0.06,0.0,0.27,0.02,-0.74,0.39,-0.11,-5.36,0.36,-0.78,0.61,0.26,-1.62,-2.31,0.79,-8.22
0.05,-0.065,0.0,-0.11,0.06,-0.34,1.01,0.25,-4.37,-0.37,-0.93,2.93,0.77,-2.66,-0.42,0.6,-3.58
0.05,-0.07,0.0,-0.11,-0.6,-0.02,1.63,0.32,-3.96,-0.37,-0.94,3.05,0.8,-2.54,0.03,0.6,-2.11
0.05,-0.075,0.0,0.78,-0.68,-0.78,1.63,0.26,-3.96,-0.37,-1.39,2.46,1.0,-2.09,0.03,0.6,-2.51
0.05,-0.08,0.0,0.78,-0.99,-1.07,1.63,0.71,-3.49,-2.96,-0.67,3.6,0.31,-1.86,0.03,2.28,-1.7
0.05,-0.085,0.0,0.95,-0.99,-1.07,1.63,0.71,-3.49,-2.96,-0.62,3.2,0.9,-1.86,0.34,2.0,-1.26
0.05,-0.09,0.0,0.88,-0.99,-1.07,0.62,0.61,-3.49,-2.96,-2.58,2.12,0.9,-4.61,0.34,1.59,-8.64
0.05,-0.095,0.0,1.62,-0.99,-1.25,0.62,0.61,-3.49,-2.96,-2.67,2.12,0.9,-4.61,0.07,1.59,-8.44
0.05,-0.1,0.0,-1.0,-0.99,-1.25,0.62,1.38,-3.49,-2.96,-1.23,2.2,1.77,-4.61,-0.14,1.59,-8.11
0.05,-0.105,0.0,-0.69,-1.36,-1.25,1.16,1.38,-3.49,-2.19,-1.23,2.2,0.11,-3.46,0.02,1.59,-7.21
0.05,-0.11,0.0,-0.69,-1.36,-0.7,1.16,1.38,-3.49,-2.19,-1.23,2.2,0.11,-3.46,-0.65,1.59,-7.33
0.05,-0.115,0.0,-0.69,-1.36,-0.7,1.16,1.38,-3.49,-2.19,-0.96,2.2,0.11,-3.46,-3.64,1.59,-10.05
0.05,-0.12,0.0,-0.69,-1.36,-0.7,1.16,1.86,-3.49,-2.19,-0.96,2.83,1.73,-3.46,-3.64,1.59,-7.32
0.05,-0.125,0.0,-0.69,-1.36,-1.41,1.16,1.86,-3.07,-2.19,-0.96,3.08,1.73,-3.53,-3.64,1.91,-7.11
0.05,-0.13,0.0,-0.69,-1.65,-1.41,1.16,1.86,-2.72,-2.19,-0.0,3.08,1.73,-3.53,-3.64,1.91,-6.09
0.05,-0.135,0.0,-0.69,-1.65,-1.41,1.16,1.86,-3.1,-2.19,-0.0,3.08,1.73,-3.53,-3.64,1.91,-6.47
0.05,-0.14,0.0,-0.69,-1.65,-1.0,1.16,1.78,-3.1,-2.19,-0.0,3.08,1.73,-3.53,-3.64,1.91,-6.14
0.05,-0.145,0.0,-0.69,-1.65,-1.0,1.16,1.78,-3.1,-2.19,-0.0,3.08,1.73,-3.53,-3.64,1.91,-6.14
0.05,-0.15,0.0,-0.69,-1.65,-1.0,1.16,1.78,-3.1,-2.19,-0.0,3.08,1.73,-3.53,-3.64,1.91,-6.14
0.05,-0.155,0.0,-0.69,-1.65,-0.96,1.16,1.3,-3.1,-2.19,-0.0,3.08,1.73,-3.53,-3.64,1.91,-6.58
0.05,-0.16,0.0,-0.69,-1.65,-0.96,1.16,1.3,-3.1,-2.19,-0.0,3.08,1.73,-3.53,-3.64,2.44,-6.05
0.05,-0.165,0.0,-0.69,-1.65,-0.96,1.16,1.3,-3.1,-2.19,-0.0,3.08,1.73,-3.53,-3.64,2.44,-6.05
0.05,-0.17,0.0,-0.69,-1.65,-0.96,1.16,1.3,-3.1,-2.19,-0.0,3.08,1.73,-3.53,-3.64,2.44,-6.05
0.05,-0.175,0.0,-0.69,-1.65,-0.96,1.16,1.3,-3.1,-2.19,-0.0,3.08,1.73,-3.53,-2.68,2.44,-5.09
0.05,-0.18,0.0,-0.69,-1.65,-0.98,1.16,1.3,-3.1,-2.19,0.08,3.08,1.73,-3.53,-2.68,2.44,-5.03
0.05,-0.185,0.0,-0.69,-1.65,-0.98,1.16,1.3,-3.1,-2.19,0.08,0.85,1.73,-3.53,-2.68,2.44,-7.26
0.05,-0.19,0.0,-0.69,-1.65,-0.98,1.16,1.3,-3.1,-2.19,0.08,0.85,1.73,-3.53,-2.68,2.44,-7.26
0.05,-0.195,0.0,-0.69,-1.65,-0.98,1.16,1.3,-3.1,-2.19,0.08,0.85,1.73,-3.53,-2.68,2.44,-7.26
0.05,-0.2,0.0,-0.69,-1.65,-0.98,1.16,1.3,-3.1,-2.19,0.08,0.85,1.73,-3.53,-2.68,2.44,-7.26
0.05,-0.205,0.0,-0.69,-1.65,-0.98,1.16,1.3,-3.1,-2.19,1.07,0.85,1.73,-3.53,-2.68,2.44,-6.27
0.05,-0.21,0.0,-0.69,-1.65,-0.98,1.16,1.3,-3.1,-2.19,1.07,0.85,1.73,-3.53,-2.68,2.44,-6.27
0.05,-0.215,0.0,-0.69,-1.65,-0.98,1.16,1.3,-3.1,-2.19,1.07,0.85,1.73,-3.53,-3.24,2.44,-6.83
0.05,-0.22,0.0,-0.69,-1.65,-0.98,1.16,1.3,-3.1,-2.19,1.07,0.85,1.73,-3.53,-3.24,2.44,-6.83
0.05,-0.225,0.0,-0.69,-1.65,-0.98,1.16,1.3,-3.1,-2.19,1.07,0.85,1.73,-3.53,-3.24,2.44,-6.83
0.05,-0.23,0.0,-0.69,-1.65,-0.98,1.16,1.3,-3.1,-2.19,1.07,0.85,1.73,-3.53,-3.24,2.44,-6.83
0.05,-0.235,0.0,-0.69,-1.65,-0.98,1.16,1.3,-3.1,-2.19,1.07,0.85,1.73,-3.53,-3.24,2.44,-6.83
0.05,-0.24,0.0,-0.69,-1.65,-0.98,1.16,1.3,-3.1,-2.19,1.07,0.85,1.73,-3.53,-3.24,2.44,-6.83
0.05,-0.245,0.0,-0.69,-1.65,-0.98,1.16,1.3,-3.1,-2.19,1.07,0.85,1.73,-3.53,-3.24,2.44,-6.83
0.045,0.0,-0.08,-2.55,-1.0,-1.62,0.48,0.11,-0.92,-0.69,-1.44,-1.17,0.42,-0.64,0.8,0.72,-7.58
0.045,-0.005,-0.08,-2.55,-1.0,-1.72,1.82,0.03,-0.61,-1.08,-1.44,-1.17,0.7,-0.81,-0.06,0.57,-7.4
0.045,-0.01,0.02,-2.34,-0.96,-2.1,1.82,-0.12,-0.93,-1.08,-0.36,-1.3,-0.72,-0.81,-0.29,0.57,-8.6
0.045,-0.015,-0.27,-2.39,-0.94,-2.32,2.19,-0.12,-0.93,-1.08,-0.92,-1.3,-1.2,-0.81,-0.41,0.48,-10.02
0.045,-0.02,0.16,-2.05,-1.03,-1.71,2.19,0.96,-1.13,-1.08,-0.33,-1.46,-0.19,-0.49,-0.36,1.59,-4.93
0.045,-0.025,0.16,-3.14,-1.03,-2.04,2.71,1.14,-2.1,-1.08,-0.13,-1.32,-0.07,-0.19,-0.88,0.48,-7.49
0.045,-0.03,0.16,-3.14,-1.03,-2.04,2.17,0.81,-2.0,-1.08,-0.13,-1.04,-0.1,1.46,-0.88,0.23,-6.61
0.045,-0.035,0.16,0.22,-1.44,-2.04,1.54,0.81,-2.65,-1.08,-0.46,-1.04,1.35,1.46,-2.98,0.31,-5.84
0.045,-0.04,0.16,-1.26,-1.38,-1.36,1.54,0.81,-4.39,-1.08,-0.71,-0.82,1.63,0.49,-1.6,0.11,-7.86
0.045,-0.045,0.16,-1.35,-1.38,-1.22,1.54,0.51,-4.44,-1.04,-0.88,0.09,1.28,-0.81,-1.76,0.49,-8.81
0.045,-0.05,0.16,-1.05,-1.67,-1.12,1.54,0.37,-5.26,-1.04,-1.2,0.3,1.28,-0.86,-2.8,0.49,-10.86
0.045,-0.055,0.0,-1.05,-0.55,-1.12,1.54,1.08,-5.26,0.36,-0.86,0.5,0.95,-0.86,-2.31,0.79,-6.79
0.045,-0.06,0.0,-1.05,0.02,-1.12,0.79,0.97,-5.17,0.36,-0.69,0.5,1.1,-1.62,-2.31,0.79,-7.43
0.045,-0.065,0.0,-1.43,0.06,-0.72,1.41,1.33,-4.37,-0.37,-0.84,2.82,1.61,-2.66,-0.42,0.6,-2.98
0.045,-0.07,0.0,-1.43,-0.6,-0.22,2.03,1.4,-3.96,-0.37,-0.85,2.94,1.64,-2.54,0.03,0.6,-1.33
0.045,-0.075,0.0,-0.53,-0.68,-0.98,2.03,1.22,-3.96,-0.37,-1.3,2.87,1.84,-2.09,0.03,0.6,-1.32
0.045,-0.08,0.0,-0.53,-0.99,-1.27,2.03,0.71,-3.49,-2.96,-0.58,4.01,1.15,-1.86,0.03,2.28,-1.47
0.045,-0.085,0.0,-0.36,-0.99,-1.27,2.03,0.71,-3.49,-2.96,-0.53,3.4,1.74,-1.86,0.34,2.0,-1.24
0.045,-0.09,0.0,-0.43,-0.99,-1.27,1.58,0.61,-3.49,-2.96,-2.49,2.32,1.74,-4.61,0.34,1.59,-8.06
0.045,-0.095,0.0,0.31,-0.99,-1.45,1.58,0.61,-3.49,-2.96,-2.58,2.32,1.74,-4.61,0.07,1.59,-7.86
0.045,-0.1,0.0,-1.0,-0.99,-1.45,1.58,1.38,-3.49,-2.96,-1.14,2.32,2.61,-4.61,-0.14,1.59,-6.3
0.045,-0.105,0.0,-0.69,-1.36,-1.45,2.12,1.38,-3.49,-2.19,-1.14,2.9,0.95,-3.46,0.02,1.59,-4.82
0.045,-0.11,0.0,-0.69,-1.36,-0.9,2.12,1.38,-3.49,-2.19,-1.14,2.9,0.95,-3.46,-0.65,1.59,-4.94
0.045,-0.115,0.0,-0.69,-1.36,-0.9,2.12,1.38,-3.49,-2.19,-0.87,2.9,0.95,-3.46,-3.64,1.59,-7.66
0.045,-0.12,0.0,-0.69,-1.36,-0.9,2.12,1.86,-3.49,-2.19,-0.87,3.53,2.57,-3.46,-3.64,1.59,-4.93
0.045,-0.125,0.0,-0.69,-1.36,-1.61,2.12,1.86,-3.07,-2.19,-0.87,3.78,2.57,-3.53,-3.64,1.91,-4.72
0.045,-0.13,0.0,-0.69,-1.65,-1.61,2.12,1.86,-2.72,-2.19,0.09,3.78,2.57,-3.53,-3.64,1.91,-3.7
0.045,-0.135,0.0,-0.69,-1.65,-1.61,2.12,1.86,-3.1,-2.19,0.09,3.78,2.57,-3.53,-3.64,1.91,-4.08
0.045,-0.14,0.0,-0.69,-1.65,-1.2,2.12,1.78,-3.1,-2.19,0.09,3.78,2.57,-3.53,-3.64,1.91,-3.75
0.045,-0.145,0.0,-0.69,-1.65,-1.2,2.12,1.78,-3.1,-2.19,0.09,3.78,2.57,-3.53,-3.64,1.91,-3.75
0.045,-0.15,0.0,-0.69,-1.65,-1.2,2.12,1.78,-3.1,-2.19,0.09,3.78,2.57,-3.53,-3.64,1.91,-3.75
0.045,-0.155,0.0,-0.69,-1.65,-0.91,2.12,1.3,-3.1,-2.19,0.09,3.78,2.57,-3.53,-3.64,1.91,-3.94
0.045,-0.16,0.0,-0.69,-1.65,-0.91,2.12,1.3,-3.1,-2.19,0.09,3.78,2.57,-3.53,-3.64,2.44,-3.41
0.045,-0.165,0.0,-0.69,-1.65,-0.91,2.12,1.3,-3.1,-2.19,0.09,3.78,2.57,-3.53,-3.64,2.44,-3.41
0.045,-0.17,0.0,-0.69,-1.65,-0.91,2.12,1.3,-3.1,-2.19,0.09,3.78,2.57,-3.53,-3.64,2.44,-3.41
0.045,-0.175,0.0,-0.69,-1.65,-0.91,2.12,1.3,-3.1,-2.19,0.09,3.78,2.57,-3.53,-2.68,2.44,-2.45
0.045,-0.18,0.0,-0.69,-1.65,-0.93,2.12,1.3,-3.1,-2.19,0.08,3.78,2.57,-3.53,-2.68,2.44,-2.48
0.045,-0.185,0.0,-0.69,-1.65,-0.93,2.12,1.3,-3.1,-2.19,0.08,1.55,2.57,-3.53,-2.68,2.44,-4.71
0.045,-0.19,0.0,-0.69,-1.65,-0.93,2.12,1.3,-3.1,-2.19,0.08,1.55,2.57,-3.53,-2.68,2.44,-4.71
0.045,-0.195,0.0,-0.69,-1.65,-0.93,2.12,1.3,-3.1,-2.19,0.08,1.55,2.57,-3.53,-2.68,2.44,-4.71
0.045,-0.2,0.0,-0.69,-1.65,-0.93,2.12,1.3,-3.1,-2.19,0.08,1.55,2.57,-3.53,-2.68,2.44,-4.71
0.045,-0.205,0.0,-0.69,-1.65,-0.93,2.12,1.3,-3.1,-2.19,1.07,1.55,2.57,-3.53,-2.68,2.44,-3.72
0.045,-0.21,0.0,-0.69,-1.65,-0.93,2.12,1.3,-3.1,-2.19,1.07,1.55,2.57,-3.53,-2.68,2.44,-3.72
0.045,-0.215,0.0,-0.69,-1.65,-0.93,2.12,1.3,-3.1,-2.19,1.07,1.55,2.57,-3.53,-3.24,2.44,-4.28
0.045,-0.22,0.0,-0.69,-1.65,-0.93,2.12,1.3,-3.1,-2.19,1.07,1.55,2.57,-3.53,-3.24,2.44,-4.28
0.045,-0.225,0.0,-0.69,-1.65,-0.93,2.12,1.3,-3.1,-2.19,1.07,1.55,2.57,-3.53,-3.24,2.44,-4.28
0.045,-0.23,0.0,-0.69,-1.65,-0.93,2.12,1.3,-3.1,-2.19,1.07,1.55,2.57,-3.53,-3.24,2.44,-4.28
0.045,-0.235,0.0,-0.69,-1.65,-0.93,2.12,1.3,-3.1,-2.19,1.07,1.55,2.57,-3.53,-3.24,2.44,-4.28
0.045,-0.24,0.0,-0.69,-1.65,-0.93,2.12,1.3,-3.1,-2.19,1.07,1.55,2.57,-3.53,-3.24,2.44,-4.28
0.045,-0.245,0.0,-0.69,-1.65,-0.93,2.12,1.3,-3.1,-2.19,1.07,1.55,2.57,-3.53,-3.24,2.44,-4.28
0.04,0.0,-0.06,-2.51,-0.97,-1.52,0.48,1.24,-1.27,-0.73,-2.09,-0.6,1.35,-0.71,0.8,0.85,-5.74
0.04,-0.005,-0.06,-2.51,-0.97,-1.62,1.82,1.16,-0.96,-1.12,-2.09,-0.62,1.63,-0.88,-0.06,0.7,-5.58
0.04,-0.01,0.04,-2.3,-0.93,-2.0,1.82,0.97,0.35,-1.12,-1.72,0.02,0.21,-0.88,-0.29,0.7,-5.13
0.04,-0.015,-0.25,-2.35,-0.91,-2.22,2.19,0.97,0.35,-1.12,-2.28,0.02,-0.27,-0.88,-0.41,0.85,-6.31
0.04,-0.02,0.16,-2.01,-0.99,-1.61,2.19,2.17,0.16,-0.9,-1.69,0.33,0.74,-0.56,-0.77,1.55,-1.23
0.04,-0.025,0.16,-3.1,-0.99,-1.94,2.71,2.35,-0.81,-1.07,-1.49,-0.04,0.86,-0.26,-1.29,0.44,-4.47
0.04,-0.03,0.16,-3.1,-0.99,-1.94,2.17,2.02,-0.65,-1.07,-1.49,-0.21,0.83,1.39,-1.29,0.19,-3.98
0.04,-0.035,0.16,0.26,-1.4,-1.94,1.54,2.02,-1.3,-0.86,-1.82,-0.21,2.28,1.39,-3.39,0.27,-3.0
0.04,-0.04,0.16,-1.26,-0.59,-1.01,1.54,2.02,-2.79,-0.86,-2.07,0.01,2.56,0.42,-2.01,0.05,-3.83
0.04,-0.045,0.16,-1.35,-0.59,-0.61,1.54,1.11,-3.06,-0.82,-2.24,0.92,2.21,-0.88,-2.17,0.43,-5.35
0.04,-0.05,0.16,-1.05,-0.88,-0.51,1.54,0.97,-3.88,-0.82,-2.56,1.13,2.51,-0.93,-3.21,0.43,-7.1
0.04,-0.055,0.43,-1.05,-0.55,-0.51,1.54,1.68,-3.54,0.58,-2.22,1.33,2.18,-0.93,-2.72,0.73,-3.05
0.04,-0.06,0.43,-1.05,0.02,-0.51,0.79,1.57,-3.94,0.58,-1.87,1.33,2.33,-1.69,-3.22,0.73,-4.5
0.04,-0.065,0.43,-1.43,0.06,-0.11,1.41,1.33,-4.5,-0.15,-2.02,2.14,2.84,-4.82,-1.33,0.54,-5.61
0.04,-0.07,0.43,-1.43,-0.6,0.39,2.03,1.4,-4.09,-0.22,-2.11,2.26,3.02,-4.7,-0.88,0.54,-3.96
0.04,-0.075,0.43,-0.53,-0.68,-0.37,2.03,1.22,-4.09,-0.22,-3.64,2.19,3.22,-4.25,-0.88,0.54,-5.03
0.04,-0.08,0.43,-0.53,-0.99,-0.66,2.03,0.71,-3.71,-2.81,-2.92,3.52,2.53,-4.02,-0.88,2.28,-5.02
0.04,-0.085,0.43,-0.36,-0.99,-0.66,2.03,0.71,-3.71,-2.81,-2.87,2.91,3.12,-4.02,-0.57,2.0,-4.79
0.04,-0.09,0.43,-0.43,-0.99,-0.66,1.58,0.61,-3.71,-2.81,-4.35,1.83,3.12,-4.61,-0.57,1.59,-8.97
0.04,-0.095,0.43,0.31,-0.99,-0.84,1.58,0.61,-3.71,-2.81,-4.44,1.83,3.12,-4.61,-0.84,1.59,-8.77
0.04,-0.1,0.43,-1.0,-0.99,-0.84,1.58,1.38,-3.71,-2.81,-3.0,1.83,3.46,-4.61,-1.05,1.59,-7.74
0.04,-0.105,0.43,-0.69,-1.36,-0.84,2.12,1.38,-3.71,-2.04,-3.0,2.41,1.8,-3.46,-0.89,1.59,-6.26
0.04,-0.11,0.43,-0.69,-1.36,-0.47,2.12,1.38,-3.71,-2.04,-3.0,2.41,1.8,-3.46,-1.56,1.59,-6.56
0.04,-0.115,0.43,-0.69,-1.36,-0.47,2.12,1.38,-3.71,-2.04,-2.73,2.41,1.8,-3.46,-3.64,1.59,-8.37
0.04,-0.12,0.43,-0.69,-1.36,-0.47,2.12,1.86,-3.71,-2.04,-2.73,3.04,2.57,-3.46,-3.64,1.59,-6.49
0.04,-0.125,0.43,-0.69,-1.36,-1.18,2.12,1.86,-3.29,-2.04,-2.73,3.29,2.57,-3.53,-3.64,1.91,-6.28
0.04,-0.13,0.43,-0.69,-1.65,-1.18,2.12,1.86,-2.94,-2.04,-1.77,3.29,2.57,-3.53,-3.64,1.91,-5.26
0.04,-0.135,0.43,-0.69,-1.65,-1.18,2.12,1.86,-3.1,-2.04,-1.77,3.29,2.57,-3.53,-3.64,1.91,-5.42
0.04,-0.14,0.43,-0.69,-1.65,-0.77,2.12,1.78,-3.1,-2.04,-1.77,3.29,2.57,-3.53,-3.64,1.91,-5.09
0.04,-0.145,0.43,-0.69,-1.65,-0.77,2.12,1.78,-3.1,-2.04,-1.77,3.29,2.57,-3.53,-3.64,1.91,-5.09
0.04,-0.15,0.43,-0.69,-1.65,-0.77,2.12,1.78,-3.1,-2.04,-1.77,3.29,2.57,-3.53,-3.64,1.91,-5.09
0.04,-0.155,0.43,-0.69,-1.65,-0.48,2.12,1.3,-3.1,-2.04,-1.77,3.29,2.57,-3.53,-3.64,1.91,-5.28
0.04,-0.16,0.43,-0.69,-1.65,-0.48,2.12,1.3,-3.1,-2.04,-1.77,3.29,2.57,-3.53,-3.64,2.44,-4.75
0.04,-0.165,0.43,-0.69,-1.65,-0.48,2.12,1.3,-3.1,-2.04,-1.77,3.29,2.57,-3.53,-3.64,2.44,-4.75
0.04,-0.17,0.43,-0.69,-1.65,-0.48,2.12,1.3,-3.1,-2.04,-1.77,3.29,2.57,-3.53,-3.64,2.44,-4.75
0.04,-0.175,0.43,-0.69,-1.65,-0.48,2.12,1.3,-3.1,-2.04,-1.77,3.29,2.57,-3.53,-2.68,2.44,-3.79
0.04,-0.18,0.43,-0.69,-1.65,-0.5,2.12,1.3,-3.1,-2.04,-1.78,3.29,2.57,-3.53,-2.68,2.44,-3.82
0.04,-0.185,0.43,-0.69,-1.65,-0.5,2.12,1.3,-3.1,-2.04,-1.78,1.55,2.57,-3.53,-2.68,2.44,-5.56
0.04,-0.19,0.43,-0.69,-1.65,-0.5,2.12,1.3,-3.1,-2.04,-1.78,1.55,2.57,-3.53,-2.68,2.44,-5.56
0.04,-0.195,0.43,-0.69,-1.65,-0.5,2.12,1.3,-3.1,-2.04,-1.78,1.55,2.57,-3.53,-2.68,2.44,-5.56
0.04,-0.2,0.43,-0.69,-1.65,-0.5,2.12,1.3,-3.1,-2.04,-1.78,1.55,2.57,-3.53,-2.68,2.44,-5.56
0.04,-0.205,0.43,-0.69,-1.65,-0.5,2.12,1.3,-3.1,-2.04,-1.11,1.55,2.57,-3.53,-2.68,2.44,-4.89
0.04,-0.21,0.43,-0.69,-1.65,-0.5,2.12,1.3,-3.1,-2.04,-1.11,1.55,2.57,-3.53,-2.68,2.44,-4.89
0.04,-0.215,0.43,-0.69,-1.65,-0.5,2.12,1.3,-3.1,-2.04,-1.11,1.55,2.57,-3.53,-3.24,2.44,-5.45
0.04,-0.22,0.43,-0.69,-1.65,-0.5,2.12,1.3,-3.1,-2.04,-1.11,1.55,2.57,-3.53,-3.24,2.44,-5.45
0.04,-0.225,0.43,-0.69,-1.65,-0.5,2.12,1.3,-3.1,-2.04,-1.11,1.55,2.57,-3.53,-3.24,2.44,-5.45
0.04,-0.23,0.43,-0.69,-1.65,-0.5,2.12,1.3,-3.1,-2.04,-1.11,1.55,2.57,-3.53,-3.24,2.44,-5.45
0.04,-0.235,0.43,-0.69,-1.65,-0.5,2.12,1.3,-3.1,-2.04,-1.11,1.55,2.57,-3.53,-3.24,2.44,-5.45
0.04,-0.24,0.43,-0.69,-1.65,-0.5,2.12,1.3,-3.1,-2.04,-1.11,1.55,2.57,-3.53,-3.24,2.44,-5.45
0.04,-0.245,0.43,-0.69,-1.65,-0.5,2.12,1.3,-3.1,-2.04,-1.11,1.55,2.57,-3.53,-3.24,2.44,-5.45
0.035,0.0,-0.44,-2.8,-0.5,-1.44,0.34,0.87,-1.81,-0.6,-3.48,-0.55,0.31,-0.81,0.49,0.73,-9.69
0.035,-0.005,-0.37,-2.66,-0.97,-1.54,1.74,0.79,-1.5,-0.99,-3.48,-0.57,0.59,-0.98,-0.37,0.58,-9.73
0.035,-0.01,-0.3,-2.45,-0.93,-1.92,1.74,0.82,-0.37,-0.73,-3.11,0.07,-0.83,-0.98,-0.6,0.58,-9.01
0.035,-0.015,-0.25,-2.5,-0.91,-2.19,2.11,0.82,-0.37,-0.73,-3.67,0.07,-0.82,-0.98,-0.72,0.73,-9.41
0.035,-0.02,0.16,-2.43,-1.99,-1.58,1.87,2.19,-0.56,-0.51,-3.08,0.3,0.33,-0.66,-1.08,1.43,-5.61
0.035,-0.025,0.16,-3.53,-1.76,-1.91,3.3,2.37,-1.53,-0.68,-2.88,-0.07,0.45,0.11,-1.6,0.32,-7.25
0.035,-0.03,0.16,-3.53,-1.58,-1.95,2.76,2.06,-1.37,-0.68,-2.88,0.02,0.38,1.76,-1.6,0.07,-6.38
0.035,-0.035,0.16,-0.0,-2.02,-1.72,2.13,2.06,-2.02,-0.47,-2.48,0.02,1.83,1.68,-3.7,0.15,-4.38
0.035,-0.04,0.16,-1.52,-1.76,-0.87,2.13,2.06,-2.54,-0.47,-2.73,0.2,2.11,0.35,-2.32,-0.07,-5.27
0.035,-0.045,0.16,-1.61,-1.76,-0.47,1.54,1.15,-2.81,-0.43,-2.9,0.82,1.76,-2.22,-2.48,0.31,-8.94
0.035,-0.05,0.16,-1.31,-2.05,-0.37,1.54,1.01,-3.63,-0.43,-3.22,1.03,2.06,-2.25,-3.52,0.31,-10.67
0.035,-0.055,0.43,-1.31,-1.68,-0.37,1.54,1.72,-3.29,0.97,-2.88,1.23,2.34,-2.25,-3.22,0.61,-6.16
0.035,-0.06,0.43,-1.31,-1.11,-0.37,0.79,1.61,-3.69,0.97,-2.53,1.23,2.49,-3.01,-3.72,0.61,-7.61
0.035,-0.065,0.43,-1.69,-1.07,-0.28,1.41,1.33,-4.25,0.24,-2.68,2.04,3.0,-4.84,-1.83,0.54,-7.65
0.035,-0.07,0.43,-1.69,-1.06,0.13,1.72,1.4,-3.84,0.73,-2.76,2.16,3.18,-4.7,-1.38,0.54,-5.14
0.035,-0.075,0.43,-0.79,-1.14,-0.63,-0.12,1.22,-3.84,0.73,-4.29,2.09,2.97,-4.25,-1.38,0.54,-8.46
0.035,-0.08,0.43,-0.79,-0.61,-0.92,-0.12,0.71,-3.46,-1.86,-3.57,2.19,2.28,-4.02,-1.38,2.28,-8.84
0.035,-0.085,0.43,-0.62,-0.61,-1.2,-0.12,0.71,-3.46,-1.86,-3.52,1.58,2.77,-4.02,-1.07,2.0,-8.99
0.035,-0.09,0.43,-0.69,-0.61,-1.2,1.58,0.61,-3.46,-1.86,-5.0,1.83,2.77,-4.61,-1.07,1.59,-9.69
0.035,-0.095,0.43,0.05,-0.44,-1.38,1.58,0.61,-3.46,-1.86,-5.09,1.83,2.77,-4.61,-1.34,1.59,-9.32
0.035,-0.1,0.43,-1.26,-0.44,-1.38,1.58,1.38,-3.46,-1.86,-3.65,1.83,3.11,-4.61,-1.55,1.59,-8.29
0.035,-0.105,0.43,-0.69,-0.81,-0.56,2.12,1.38,-3.46,-2.04,-3.65,2.41,1.45,-3.46,-1.39,1.59,-6.68
0.035,-0.11,0.43,-0.69,-0.81,-0.19,2.12,1.38,-3.46,-2.04,-3.65,2.41,1.45,-3.46,-2.06,1.59,-6.98
0.035,-0.115,0.43,-0.69,-0.81,-0.19,2.12,1.38,-3.46,-2.04,-3.38,2.41,1.45,-3.46,-3.64,1.59,-8.29
0.035,-0.12,0.43,-0.69,-0.81,-0.19,2.12,1.86,-3.46,-2.04,-3.38,3.04,2.22,-3.46,-3.64,1.59,-6.41
0.035,-0.125,0.43,-0.69,-0.81,-0.43,2.12,1.86,-3.29,-2.04,-3.38,3.29,2.22,-3.53,-3.64,1.91,-5.98
0.035,-0.13,0.43,-0.69,-1.1,-0.43,2.12,1.86,-2.94,-2.04,-1.77,3.29,2.22,-3.53,-3.64,1.91,-4.31
0.035,-0.135,0.43,-0.69,-1.1,-0.43,2.12,1.86,-3.1,-2.04,-1.77,3.29,2.22,-3.53,-3.64,1.91,-4.47
0.035,-0.14,0.43,-0.69,-1.1,-0.02,2.12,1.78,-3.1,-2.04,-1.77,3.29,2.22,-3.53,-3.64,1.91,-4.14
0.035,-0.145,0.43,-0.69,-1.1,-0.02,2.12,1.78,-3.1,-2.04,-1.77,3.29,2.22,-3.53,-3.64,1.91,-4.14
0.035,-0.15,0.43,-0.69,-1.1,-0.02,2.12,1.78,-3.1,-2.04,-1.77,3.29,2.22,-3.53,-3.64,1.91,-4.14
0.035,-0.155,0.43,-0.69,-1.1,-0.48,2.12,1.3,-3.1,-2.04,-1.77,3.29,2.22,-3.53,-3.64,1.91,-5.08
0.035,-0.16,0.43,-0.69,-1.1,-0.48,2.12,1.3,-3.1,-2.04,-1.77,3.29,2.22,-3.53,-3.64,2.44,-4.55
0.035,-0.165,0.43,-0.69,-1.1,-0.48,2.12,1.3,-3.1,-2.04,-1.77,3.29,2.22,-3.53,-3.64,2.44,-4.55
0.035,-0.17,0.43,-0.69,-1.1,-0.48,2.12,1.3,-3.1,-2.04,-1.77,3.29,2.22,-3.53,-3.64,2.44,-4.55
0.035,-0.175,0.43,-0.69,-1.1,-0.48,2.12,1.3,-3.1,-2.04,-1.77,3.29,2.22,-3.53,-2.68,2.44,-3.59
0.035,-0.18,0.43,-0.69,-1.1,-0.5,2.12,1.3,-3.1,-2.04,-1.78,3.29,2.22,-3.53,-2.68,2.44,-3.62
0.035,-0.185,0.43,-0.69,-1.1,-0.5,2.12,1.3,-3.1,-2.04,-1.78,1.55,2.22,-3.53,-2.68,2.44,-5.36
0.035,-0.19,0.43,-0.69,-1.79,-0.5,2.12,1.3,-3.1,-2.04,-1.78,1.55,2.22,-3.53,-2.68,2.44,-6.05
0.035,-0.195,0.43,-0.69,-1.79,-0.5,2.12,1.3,-3.1,-2.04,-1.78,1.55,2.22,-3.53,-2.68,2.44,-6.05
