,Buy Threshold,Sell Threshold,2023-06-08,2023-06-09,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,Sum
1834,-0.11,-0.09,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.17,-1.34,0.9,0.64
1884,-0.12,-0.09,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.17,-1.34,0.9,0.64
1534,-0.05,-0.09,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.17,-1.34,0.9,0.64
1934,-0.13,-0.09,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.17,-1.34,0.9,0.64
1981,-0.14,-0.06,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.17,-1.34,0.9,0.64
1734,-0.09,-0.09,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.17,-1.34,0.9,0.64
1784,-0.1,-0.09,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.17,-1.34,0.9,0.64
2326,-0.21,-0.01,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.62
2079,-0.16,-0.04,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.78,-1.19,0.2,-2.17,-1.34,0.9,0.62
2178,-0.18,-0.03,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.62
2325,-0.21,0.0,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.62
2277,-0.2,-0.02,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.62
2276,-0.2,-0.01,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.62
2324,-0.21,0.01,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.62
2323,-0.21,0.02,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.62
2424,-0.23,0.01,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.62
2275,-0.2,0.0,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.62
2373,-0.22,0.02,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.62
2473,-0.24,0.02,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.62
2423,-0.23,0.02,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.62
2228,-0.19,-0.03,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.62
2227,-0.19,-0.02,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.62
2375,-0.22,0.0,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.62
2374,-0.22,0.01,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.62
1485,-0.04,-0.1,-1.4,0.32,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,1.19,-1.19,0.2,-2.17,-1.34,0.9,0.61
1232,0.01,-0.07,-1.38,0.11,-0.77,1.94,0.27,0.45,-0.66,2.76,1.69,-0.51,0.63,-1.15,0.43,-2.47,-1.61,0.86,0.59
1434,-0.03,-0.09,-1.4,0.32,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-0.93,0.99,-1.19,0.2,-2.17,-1.34,0.96,0.58
1384,-0.02,-0.09,-1.35,0.32,-0.55,1.67,-0.21,0.32,-0.6,2.8,1.66,-0.93,0.9,-1.19,0.2,-2.17,-1.34,0.96,0.49
1282,0.0,-0.07,-1.38,0.21,-0.8,1.88,0.16,0.45,-0.66,2.78,1.66,-0.98,0.89,-1.15,0.41,-2.25,-1.61,0.84,0.45
2177,-0.18,-0.02,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.17,-1.52,0.9,0.42
2274,-0.2,0.01,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.17,-1.52,0.9,0.42
2226,-0.19,-0.01,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.17,-1.52,0.9,0.42
2128,-0.17,-0.03,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.43,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.17,-1.52,0.9,0.42
1484,-0.04,-0.09,-1.4,0.32,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.17,-1.34,0.9,0.41
2472,-0.24,0.03,-1.4,0.73,-0.55,1.58,-0.2,0.32,-0.43,2.8,1.46,-1.04,0.84,-1.19,0.2,-2.17,-1.52,0.9,0.33
1832,-0.11,-0.07,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.49,-1.34,0.9,0.32
1833,-0.11,-0.08,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.49,-1.34,0.9,0.32
1931,-0.13,-0.06,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.49,-1.34,0.9,0.32
1881,-0.12,-0.06,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.49,-1.34,0.9,0.32
1882,-0.12,-0.07,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.49,-1.34,0.9,0.32
1883,-0.12,-0.08,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.49,-1.34,0.9,0.32
2225,-0.19,0.0,-1.4,0.73,-0.55,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.17,-1.52,0.9,0.3
992,0.06,-0.17,0.0,-0.17,0.0,0.0,0.0,-0.9,0.0,0.0,1.07,-0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.27
991,0.06,-0.16,0.0,-0.17,0.0,0.0,0.0,-0.9,0.0,0.0,1.07,-0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.27
993,0.06,-0.18,0.0,-0.17,0.0,0.0,0.0,-0.9,0.0,0.0,1.07,-0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.27
994,0.06,-0.19,0.0,-0.17,0.0,0.0,0.0,-0.9,0.0,0.0,1.07,-0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.27
995,0.06,-0.2,0.0,-0.17,0.0,0.0,0.0,-0.9,0.0,0.0,1.07,-0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.27
996,0.06,-0.21,0.0,-0.17,0.0,0.0,0.0,-0.9,0.0,0.0,1.07,-0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.27
997,0.06,-0.22,0.0,-0.17,0.0,0.0,0.0,-0.9,0.0,0.0,1.07,-0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.27
998,0.06,-0.23,0.0,-0.17,0.0,0.0,0.0,-0.9,0.0,0.0,1.07,-0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.27
999,0.06,-0.24,0.0,-0.17,0.0,0.0,0.0,-0.9,0.0,0.0,1.07,-0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.27
990,0.06,-0.15,0.0,-0.17,0.0,0.0,0.0,-0.9,0.0,0.0,1.07,-0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.27
989,0.06,-0.14,0.0,-0.17,0.0,0.0,0.0,-0.9,0.0,0.0,1.07,-0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.27
988,0.06,-0.13,0.0,-0.17,0.0,0.0,0.0,-0.9,0.0,0.0,1.07,-0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.27
987,0.06,-0.12,0.0,-0.17,0.0,0.0,0.0,-0.9,0.0,0.0,1.07,-0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.27
1333,-0.01,-0.08,-1.35,0.21,-0.55,1.67,-0.21,0.32,-0.6,2.78,1.66,-0.73,0.92,-1.19,0.14,-2.34,-1.34,0.85,0.24
1783,-0.1,-0.08,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.04,-2.49,-1.34,0.9,0.16
1733,-0.09,-0.08,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.04,-2.49,-1.34,0.9,0.16
1683,-0.08,-0.08,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.04,-2.49,-1.34,0.9,0.16
1583,-0.06,-0.08,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.04,-2.49,-1.34,0.9,0.16
1533,-0.05,-0.08,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.04,-2.49,-1.34,0.9,0.16
1633,-0.07,-0.08,-1.4,0.55,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.04,-2.49,-1.34,0.9,0.16
1081,0.04,-0.06,-1.36,0.92,-0.18,1.46,0.31,-0.45,-0.37,1.48,0.55,-0.36,0.45,-2.44,0.86,-1.7,0.0,0.94,0.11
2422,-0.23,0.03,-1.4,0.73,-0.55,1.58,-0.2,0.32,-0.43,2.8,1.46,-1.04,0.84,-1.19,0.2,-2.4,-1.52,0.9,0.1
1433,-0.03,-0.08,-1.4,0.32,-0.55,1.67,-0.21,0.32,-0.55,2.8,1.66,-0.93,0.99,-1.19,0.04,-2.49,-1.34,0.96,0.1
2372,-0.22,0.03,-1.4,0.73,-0.55,1.58,-0.2,0.32,-0.43,2.8,1.46,-1.04,0.84,-1.19,0.2,-2.4,-1.52,0.9,0.1
1980,-0.14,-0.05,-1.4,0.55,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.49,-1.34,0.9,0.07
1930,-0.13,-0.05,-1.4,0.55,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.49,-1.34,0.9,0.07
985,0.06,-0.1,0.0,-0.17,0.0,0.0,0.0,-0.9,-0.21,0.0,1.07,-0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.06
986,0.06,-0.11,0.0,-0.17,0.0,0.0,0.0,-0.9,-0.21,0.0,1.07,-0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.06
2078,-0.16,-0.03,-1.4,0.73,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.17,-1.52,0.9,0.04
2127,-0.17,-0.02,-1.4,0.73,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.17,-1.52,0.9,0.04
2176,-0.18,-0.01,-1.4,0.73,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.17,-1.52,0.9,0.04
808,0.09,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,0.09,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,0.09,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,0.09,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,0.09,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,0.09,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,0.09,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,0.1,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,0.1,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,0.1,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,0.09,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,0.09,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,0.1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,0.1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,0.1,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,0.1,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,0.02,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,0.11,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,0.11,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,0.11,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,0.11,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,0.11,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,0.11,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,0.11,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,0.11,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,0.11,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,0.11,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,0.11,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,0.11,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,0.11,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,0.11,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,0.11,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,0.11,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,0.11,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,0.11,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,0.11,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,0.11,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,0.11,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,0.11,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,0.11,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,0.11,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,0.08,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0.11,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,0.08,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,0.06,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,0.08,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,0.05,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,0.04,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,0.04,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,0.04,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,0.04,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,0.04,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,-0.01,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,0.11,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.25,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,0.01,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,0.01,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,0.01,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,0.03,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,0.03,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,0.03,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,0.03,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,0.03,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,0.01,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,0.02,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,0.02,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,0.05,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,0.05,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,0.08,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,0.05,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,0.08,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,0.08,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,0.08,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,0.08,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,0.08,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,0.07,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,0.07,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,0.07,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,0.07,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,0.07,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,0.07,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,0.07,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,0.07,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,0.02,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,0.06,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,0.06,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,0.06,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,0.06,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
