Buy Threshold,Sell Threshold,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,2023-07-03,2023-07-05,2023-07-06,2023-07-07,2023-07-10,2023-07-11,2023-07-12,2023-07-13,2023-07-14,2023-07-17,2023-07-18,2023-07-19,Sum
0.19,-0.225,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,16.37
0.19,-0.23,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,16.37
0.19,-0.235,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,16.37
0.19,-0.24,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,16.37
0.19,-0.245,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,16.37
0.185,0.0,0.08,-0.01,1.75,-0.08,0.0,0.28,0.99,-0.47,0.0,0.09,0.0,-0.37,0.8,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.3,1.19,-0.27,0.52,3.54
0.185,-0.005,0.08,-0.01,1.75,-0.08,0.0,0.28,0.99,-0.66,0.0,0.09,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.3,1.19,-0.27,0.52,3.5
0.185,-0.01,0.08,-0.01,1.75,-1.05,0.0,0.28,1.06,-0.66,0.0,0.09,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.08,1.19,-0.27,0.52,2.82
0.185,-0.015,0.08,-0.01,1.75,-1.05,0.0,0.28,1.06,-0.66,0.0,0.22,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.08,1.19,-0.27,0.52,2.95
0.185,-0.02,0.08,-0.01,3.44,-1.05,0.0,0.28,1.06,-0.85,0.0,0.22,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.08,1.19,-0.27,0.52,4.45
0.185,-0.025,0.08,-0.01,3.44,-1.05,0.0,0.28,1.06,-0.85,0.0,0.22,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.08,1.19,-0.27,0.52,4.45
0.185,-0.03,0.08,-0.01,3.44,-1.05,0.0,0.28,1.06,-0.85,0.0,0.22,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.08,1.29,-0.27,0.52,4.55
0.185,-0.035,0.08,-0.01,3.44,-1.34,0.0,0.28,1.06,-0.85,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.29,-0.27,0.52,4.21
0.185,-0.04,0.08,-0.01,3.44,-1.34,0.0,0.28,1.06,-0.85,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.29,-0.27,0.52,4.21
0.185,-0.045,0.08,-0.01,3.44,-1.34,0.0,0.28,1.06,-0.93,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.29,-0.27,0.52,4.13
0.185,-0.05,0.08,-0.01,3.44,-1.34,0.0,0.28,1.06,-0.93,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.29,-0.27,0.52,4.13
0.185,-0.055,0.08,-0.01,3.44,-1.34,0.0,0.28,1.11,-0.93,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.29,-0.27,0.52,4.18
0.185,-0.06,0.08,-0.01,3.44,-1.34,0.0,0.28,1.11,-0.93,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.29,-0.27,0.52,4.18
0.185,-0.065,0.08,-0.01,3.44,-1.34,0.0,0.28,1.11,-0.93,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.52,-0.27,0.52,4.41
0.185,-0.07,0.08,-0.01,3.44,-1.34,0.0,0.28,3.28,-0.93,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.52,0.5,0.52,7.35
0.185,-0.075,0.08,-0.01,3.44,-1.34,0.0,0.28,3.28,-0.93,0.0,0.22,0.0,-0.37,0.97,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.52,0.5,0.52,7.37
0.185,-0.08,0.08,-0.01,3.44,-1.15,0.0,0.28,3.28,-0.93,0.0,0.22,0.0,-0.37,0.97,-0.25,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,1.52,0.5,0.52,8.63
0.185,-0.085,0.08,-0.01,3.44,-1.15,0.0,0.28,3.28,-0.93,0.0,0.22,0.0,-0.37,0.97,-0.25,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,1.52,0.5,0.52,8.63
0.185,-0.09,0.08,-0.01,3.44,-1.15,0.0,0.28,3.28,-0.93,0.0,0.22,0.0,-0.37,0.97,-0.25,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,1.52,0.5,0.52,8.63
0.185,-0.095,0.26,-0.01,3.44,-0.97,0.0,0.28,3.28,-0.93,0.0,0.22,0.0,-0.37,1.43,-0.25,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,1.56,0.79,0.52,9.78
0.185,-0.1,0.26,-0.01,2.54,-0.97,0.0,0.28,3.28,-2.66,0.0,0.22,0.0,-0.37,1.43,-0.25,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,1.56,0.79,-0.44,6.19
0.185,-0.105,0.26,-0.01,2.54,-0.99,0.0,0.28,3.28,-2.66,0.0,0.22,0.0,-0.63,1.43,-0.25,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,1.56,0.79,-0.44,5.91
0.185,-0.11,0.26,-0.01,2.54,-0.99,0.0,0.28,3.28,-2.78,0.0,0.22,0.0,-1.42,1.43,-0.25,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,1.56,0.79,-0.44,5.0
0.185,-0.115,0.26,-0.01,2.54,-0.99,0.0,0.28,2.65,-2.78,0.0,0.22,0.0,-1.42,1.43,2.67,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,-0.55,0.79,-0.44,5.18
0.185,-0.12,0.26,0.31,2.54,1.12,0.0,0.28,2.65,-2.78,0.0,0.22,0.0,-1.42,1.43,2.67,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,-0.55,0.79,-0.44,7.61
0.185,-0.125,0.26,0.31,2.54,1.85,0.0,-6.86,4.04,-2.78,0.0,0.22,0.0,-1.42,1.43,2.67,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,-0.3,0.79,0.0,3.28
0.185,-0.13,0.26,0.0,4.76,1.01,0.0,-6.86,3.74,-2.78,0.0,0.22,0.0,-1.42,1.43,2.67,0.0,0.0,0.0,0.0,0.0,-0.16,0.0,-0.08,-0.3,0.79,0.0,3.28
0.185,-0.135,0.26,0.0,4.76,1.01,0.0,-6.86,3.74,-2.78,0.0,0.22,0.0,-1.42,1.43,2.67,0.0,0.0,0.0,0.0,0.0,-0.16,0.0,-0.08,-0.3,0.79,0.0,3.28
0.185,-0.14,0.26,0.0,4.76,1.01,0.0,-6.86,3.74,-2.78,0.0,0.22,0.0,-1.42,1.43,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,6.07
0.185,-0.145,0.26,0.0,4.76,1.01,0.0,-6.86,3.74,-2.78,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,4.64
0.185,-0.15,0.26,0.0,4.76,1.01,0.0,-6.86,3.74,-4.48,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,2.94
0.185,-0.155,0.26,0.0,4.76,1.01,0.0,-6.86,3.74,-4.48,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,2.94
0.185,-0.16,0.26,0.0,4.76,1.01,0.0,-6.86,3.74,-4.48,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,2.94
0.185,-0.165,0.26,0.0,4.76,3.48,0.0,-6.86,3.74,-4.48,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,0.27,3.94,0.0,0.0,5.76
0.185,-0.17,0.26,0.0,4.76,3.48,0.0,-6.86,3.74,-4.48,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,0.27,3.94,0.0,0.0,5.76
0.185,-0.175,0.26,0.0,4.76,3.48,0.0,-6.86,3.74,-4.48,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,0.27,3.94,0.0,0.0,5.76
0.185,-0.18,0.26,0.0,4.76,3.48,0.0,-6.86,3.74,-4.48,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,0.27,3.94,0.0,0.0,5.76
0.185,-0.185,0.26,0.0,4.76,3.48,0.0,-6.86,3.74,-5.44,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,0.27,4.36,0.0,0.0,5.22
0.185,-0.19,0.26,0.0,6.44,3.48,0.0,-6.86,3.74,-5.44,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,3.48,4.19,0.0,0.0,9.94
0.185,-0.195,0.26,0.0,6.44,3.48,0.0,-6.86,5.18,-5.44,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,3.48,4.19,0.0,0.0,11.38
0.185,-0.2,0.26,0.0,6.44,3.48,0.0,-6.86,6.6,-5.44,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,3.48,4.19,0.0,0.0,12.8
0.185,-0.205,0.26,0.0,6.44,3.48,0.0,-6.86,6.6,-5.44,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,11.53
0.185,-0.21,0.26,0.0,6.44,3.48,0.0,-6.86,6.6,-5.44,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,11.53
0.185,-0.215,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-5.44,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,11.15
0.185,-0.22,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-5.44,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,11.15
0.185,-0.225,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-5.44,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,11.15
0.185,-0.23,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-5.44,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,11.15
0.185,-0.235,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-5.44,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,11.15
0.185,-0.24,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-5.44,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,11.15
0.185,-0.245,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-5.44,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,11.15
0.18,0.0,0.08,-0.01,2.21,-0.08,0.0,1.2,1.54,0.26,0.0,0.09,0.0,-0.37,0.8,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.3,1.19,-0.27,0.52,6.2
0.18,-0.005,0.08,-0.01,2.21,-0.08,0.0,1.2,1.54,0.07,0.0,0.09,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.3,1.19,-0.27,0.52,6.16
0.18,-0.01,0.08,-0.01,2.21,-1.05,0.0,1.2,1.61,0.07,0.0,0.09,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.08,1.19,-0.27,0.52,5.48
0.18,-0.015,0.08,-0.01,2.21,-1.05,0.0,0.86,1.8,0.07,0.0,0.22,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.08,1.19,-0.27,0.52,5.46
0.18,-0.02,0.08,-0.01,3.9,-1.05,0.0,0.86,1.8,-0.12,0.0,0.22,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.08,1.19,-0.27,0.52,6.96
0.18,-0.025,0.08,-0.01,3.9,-1.05,0.0,0.86,1.8,-0.12,0.0,0.22,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.08,1.19,-0.27,0.52,6.96
0.18,-0.03,0.08,-0.01,3.9,-1.05,0.0,0.86,1.8,0.13,0.0,0.22,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.08,1.29,-0.27,0.52,7.31
0.18,-0.035,0.08,-0.01,3.9,-1.34,0.0,0.86,1.8,0.13,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.29,-0.27,0.52,6.97
0.18,-0.04,0.08,-0.01,3.9,-1.34,0.0,0.86,1.8,0.13,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.29,-0.27,0.52,6.97
0.18,-0.045,0.08,-0.01,3.9,-1.34,0.0,0.86,1.8,0.05,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.29,-0.27,0.52,6.89
0.18,-0.05,0.08,-0.01,3.9,-1.34,0.0,0.86,1.8,0.05,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.29,-0.27,0.52,6.89
0.18,-0.055,0.08,-0.01,3.9,-1.34,0.0,0.86,1.85,0.05,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.29,-0.27,0.52,6.94
0.18,-0.06,0.08,-0.01,3.9,-1.34,0.0,0.86,1.85,0.05,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.29,-0.27,0.52,6.94
0.18,-0.065,0.08,-0.01,3.9,-1.34,0.0,0.86,1.85,0.05,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.52,-0.27,0.52,7.17
0.18,-0.07,0.08,-0.01,3.9,-1.34,0.0,0.86,4.14,0.05,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.52,0.5,0.52,10.23
0.18,-0.075,0.08,-0.01,3.9,-1.34,0.0,0.86,4.14,0.05,0.0,0.22,0.0,-0.37,0.97,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.52,0.5,0.52,10.25
0.18,-0.08,0.08,-0.01,3.9,-1.15,0.0,0.86,4.14,0.05,0.0,0.22,0.0,-0.37,0.97,-0.25,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,1.52,0.5,0.52,11.51
0.18,-0.085,0.08,-0.01,3.9,-1.15,0.0,0.86,4.14,0.05,0.0,0.22,0.0,-0.37,0.97,-0.25,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,1.52,0.5,0.52,11.51
0.18,-0.09,0.08,-0.01,3.9,-1.15,0.0,0.86,4.14,0.05,0.0,0.22,0.0,-0.37,0.97,-0.25,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,1.52,0.5,0.52,11.51
0.18,-0.095,0.26,-0.01,3.9,-0.97,0.0,-6.68,4.14,0.05,0.0,0.22,0.0,-0.37,1.43,-0.25,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,1.56,0.79,0.52,5.12
0.18,-0.1,0.26,-0.01,3.0,-0.97,0.0,-6.68,4.14,-1.68,0.0,0.22,0.0,-0.37,1.43,-0.25,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,1.56,0.79,-0.44,1.53
0.18,-0.105,0.26,-0.01,3.0,-0.99,0.0,-6.68,4.14,-1.68,0.0,0.22,0.0,-0.63,1.43,-0.25,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,1.56,0.79,-0.44,1.25
0.18,-0.11,0.26,-0.01,3.0,-0.99,0.0,-6.68,4.39,-1.8,0.0,0.22,0.0,-1.42,1.43,-0.25,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,1.56,0.79,-0.44,0.59
0.18,-0.115,0.26,-0.01,3.0,-0.99,0.0,-6.68,3.76,-1.8,0.0,0.22,0.0,-1.42,1.43,2.67,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,-0.55,0.79,-0.44,0.77
0.18,-0.12,0.26,0.31,3.0,1.12,0.0,-6.68,3.76,-1.8,0.0,0.22,0.0,-1.42,1.43,2.67,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,-0.55,0.79,-0.44,3.2
0.18,-0.125,0.26,0.31,3.0,1.85,0.0,-6.86,5.15,-2.19,0.0,0.22,0.0,-1.42,1.43,2.67,0.0,0.0,0.0,0.0,0.77,-0.16,0.0,-0.08,-0.3,0.79,0.0,5.44
0.18,-0.13,0.26,0.0,4.76,1.01,0.0,-6.86,4.85,-2.19,0.0,0.22,0.0,-1.42,1.43,2.67,0.0,0.0,0.0,0.0,0.0,-0.16,0.0,-0.08,-0.3,0.79,0.0,4.98
0.18,-0.135,0.26,0.0,4.76,1.01,0.0,-6.86,4.85,-2.19,0.0,0.22,0.0,-1.42,1.43,2.67,0.0,0.0,0.0,0.0,0.0,-0.16,0.0,-0.08,-0.3,0.79,0.0,4.98
0.18,-0.14,0.26,0.0,4.76,1.01,0.0,-6.86,4.85,-2.19,0.0,0.22,0.0,-1.42,1.43,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,7.77
0.18,-0.145,0.26,0.0,4.76,1.01,0.0,-6.86,4.85,-2.19,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,6.34
0.18,-0.15,0.26,0.0,4.76,1.01,0.0,-6.86,4.85,-3.89,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,4.64
0.18,-0.155,0.26,0.0,4.76,1.01,0.0,-6.86,4.85,-3.89,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,4.64
0.18,-0.16,0.26,0.0,4.76,1.01,0.0,-6.86,4.85,-3.89,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,4.64
0.18,-0.165,0.26,0.0,4.76,3.48,0.0,-6.86,4.85,-3.89,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,0.27,3.94,0.0,0.0,7.46
0.18,-0.17,0.26,0.0,4.76,3.48,0.0,-6.86,4.85,-3.89,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,0.27,3.94,0.0,0.0,7.46
0.18,-0.175,0.26,0.0,4.76,3.48,0.0,-6.86,4.85,-3.89,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,0.27,3.94,0.0,0.0,7.46
0.18,-0.18,0.26,0.0,4.76,3.48,0.0,-6.86,4.85,-3.89,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,0.27,3.94,0.0,0.0,7.46
0.18,-0.185,0.26,0.0,4.76,3.48,0.0,-6.86,4.85,-4.85,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,0.27,4.36,0.0,0.0,6.92
0.18,-0.19,0.26,0.0,6.44,3.48,0.0,-6.86,4.85,-4.85,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,3.48,4.19,0.0,0.0,11.64
0.18,-0.195,0.26,0.0,6.44,3.48,0.0,-6.86,5.18,-4.85,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,3.48,4.19,0.0,0.0,11.97
0.18,-0.2,0.26,0.0,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,1.27,-2.09,0.0,3.48,4.19,0.0,0.0,13.39
0.18,-0.205,0.26,0.0,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,12.12
0.18,-0.21,0.26,0.0,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,12.12
0.18,-0.215,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,11.74
0.18,-0.22,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,11.74
0.18,-0.225,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,11.74
0.18,-0.23,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,11.74
0.18,-0.235,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,11.74
0.18,-0.24,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,11.74
0.18,-0.245,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,0.22,0.0,-1.42,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,11.74
0.175,0.0,0.08,-0.01,2.21,-0.08,0.0,1.2,1.54,0.26,0.0,0.09,0.0,-0.37,0.8,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.3,1.19,-0.27,0.52,6.2
0.175,-0.005,0.08,-0.01,2.21,-0.08,0.0,1.2,1.54,0.07,0.0,0.09,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.3,1.19,-0.27,0.52,6.16
0.175,-0.01,0.08,-0.01,2.21,-1.05,0.0,1.2,1.61,0.07,0.0,0.09,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.08,1.19,-0.27,0.52,5.48
0.175,-0.015,0.08,-0.01,2.21,-1.05,0.0,0.86,1.8,0.07,0.0,0.22,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.08,1.19,-0.27,0.52,5.46
0.175,-0.02,0.08,-0.01,3.9,-1.05,0.0,0.86,1.8,-0.12,0.0,0.22,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.08,1.19,-0.27,0.52,6.96
0.175,-0.025,0.08,-0.01,3.9,-1.05,0.0,0.86,1.8,-0.12,0.0,0.22,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.08,1.19,-0.27,0.52,6.96
0.175,-0.03,0.08,-0.01,3.9,-1.05,0.0,0.86,1.8,0.13,0.0,0.22,0.0,-0.37,0.95,-0.1,0.0,0.0,0.0,0.0,-0.3,-0.26,0.0,-0.08,1.29,-0.27,0.52,7.31
0.175,-0.035,0.08,-0.01,3.9,-1.34,0.0,0.86,1.8,0.13,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.29,-0.27,0.52,6.97
0.175,-0.04,0.08,-0.01,3.9,-1.34,0.0,0.86,1.8,0.13,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.29,-0.27,0.52,6.97
0.175,-0.045,0.08,-0.01,3.9,-1.34,0.0,0.86,1.8,0.05,0.0,0.22,0.0,-0.37,0.95,-0.25,0.0,0.0,0.0,0.0,-0.3,-0.16,0.0,-0.08,1.29,-0.27,0.52,6.89
